リンクＩＤ,起点ノードID,終点ノードID,経路の種類,供用開始時間,供用終了時間,供用開始日,供用終了日,供用制限曜日,方向性,通行制限,有効幅員,有効幅員緯度,有効幅員経度,縦断勾配1,縦断勾配1緯度,縦断勾配1経度,縦断勾配2,横断勾配,横断勾配緯度,横断勾配経度,路面状況,段差,段差緯度,段差経度,最小階段段数,最大階段段数,手すり,屋根の有無,蓋のない溝、水路の有無,バス停の有無,バス停の緯度,バス停の経度,視覚障害者誘導用ブロック,補助施設の設置状況,補助施設の緯度,補助施設の経度,エレベーター種別,エレベーターの緯度,エレベーターの経度,信号の有無,信号の緯度,信号の経度,信号種別,日交通量,主な利用者,通り名称または交差点名称,エスコートゾーン,リンク延長
00001B000000000309CECD2662BBFFC1,00001B000000000309CECAA662BAFFC1,00001B000000000309CECFA662BCFFC1,2,,,,,,0,0,2,35.42.33.050,139.45.28.759,10.5,35.42.33.450,139.45.28.940,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,33.6
00001B000000000309CECA2662C47FC1,00001B000000000309CEC6A662C37FC1,00001B000000000309CECDA662C57FC1,4,,,,,,0,0,3,35.42.32.444,139.45.30.452,7,35.42.32.718,139.45.30.532,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,45.5
00001B000000000309CED1A662C67FC1,00001B000000000309CECDA662C57FC1,00001B000000000309CED5A662C6FFC1,4,,,,,,0,0,3,35.42.33.951,139.45.30.819,7,35.42.33.592,139.45.30.736,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,49.2
00001B000000000309CED5A662C7FFC1,00001B000000000309CED5A662C6FFC1,00001B000000000309CED5A662C8FFC1,4,,,,,,0,0,2,35.42.34.732,139.45.31.164,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,9
00001B000000000309CED52662D0FFC1,00001B000000000309CED5A662C8FFC1,00001B000000000309CED52662D8FFC1,4,,,,,,0,0,3,35.42.34.691,139.45.32.930,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,79.8
00001B000000000309CEDEA662DDFFC1,00001B000000000309CEDEA662DAFFC1,00001B000000000309CEDF2662E0FFC1,4,,,,,,0,0,3,35.42.36.594,139.45.35.515,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,30
00001B000000000309CEDE2662D97FC1,00001B000000000309CEDE2662D7FFC1,00001B000000000309CEDEA662DAFFC1,4,,,,,,0,0,3,35.42.36.465,139.45.34.628,7,35.42.36.438,139.45.34.406,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,15.3
00001B000000000309CED9A662D87FC1,00001B000000000309CED52662D8FFC1,00001B000000000309CEDE2662D7FFC1,4,,,,,,0,0,3,35.42.35.542,139.45.34.423,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,54.8
00001B000000000309CED2A662D8FFC1,00001B000000000309CECFA662D97FC1,00001B000000000309CED52662D8FFC1,4,,,,,,0,0,3,35.42.34.104,139.45.34.593,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,34.3
00001B000000000309CECBA662D9FFC1,00001B000000000309CEC72662DA7FC1,00001B000000000309CECFA662D97FC1,4,,,,,,0,0,3,35.42.32.706,139.45.34.779,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,52.4
00001B000000000309CEC32662DA7FC1,00001B000000000309CEBF2662D9FFC1,00001B000000000309CEC72662DA7FC1,4,,,,,,0,0,3,35.42.31.032,139.45.34.809,10.5,35.42.31.740,139.45.34.884,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,51.2
00001B000000000309CECD2662C87FC1,00001B000000000309CECDA662C57FC1,00001B000000000309CECC2662CB7FC1,4,,,,,,0,0,3,35.42.33.025,139.45.31.228,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,30.3
00001B000000000309CECAA662CFFFC1,00001B000000000309CECC2662CB7FC1,00001B000000000309CEC92662D47FC1,4,,,,,,0,0,3,35.42.32.574,139.45.32.703,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,49
00001B000000000309CEC82662D77FC1,00001B000000000309CEC92662D47FC1,00001B000000000309CEC72662DA7FC1,4,,,,,,0,0,3,35.42.32.062,139.45.34.245,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,34.7
00001B000000000309CEC5A662D27FC1,00001B000000000309CEC22662D0FFC1,00001B000000000309CEC92662D47FC1,2,,,,,,0,0,1,35.42.31.557,139.45.33.295,10.5,35.42.32.208,139.45.33.572,1,0,,,0,1,35.42.32.208,139.45.33.572,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,46.2
00001B000000000309CEC6A662DB7FC1,00001B000000000309CEC72662DA7FC1,00001B000000000309CEC6A662DC7FC1,4,,,,,,0,0,3,35.42.31.785,139.45.35.089,8.7,35.42.31.829,139.45.34.976,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,11.1
00001B000000000309CEC62662DEFFC1,00001B000000000309CEC6A662DC7FC1,00001B000000000309CEC62662E0FFC1,4,,,,,,0,0,3,35.42.31.697,139.45.35.711,7,35.42.31.701,139.45.35.483,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,21.2
00001B000000000309CEC62662E37FC1,00001B000000000309CEC62662E0FFC1,00001B000000000309CEC62662E5FFC1,4,,,,,,0,0,3,35.42.31.687,139.45.36.616,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,24.3
00001B000000000309CEDAA662C87FC1,00001B000000000309CED5A662C8FFC1,00001B000000000309CEDFA662C7FFC1,4,,,,,,0,0,3,35.42.35.726,139.45.31.259,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,61.8
00001B000000000309CEDF2662CFFFC1,00001B000000000309CEDFA662C7FFC1,00001B000000000309CEDEA662D77FC1,4,,,,,,0,0,3,35.42.36.646,139.45.32.723,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,78
00001B000000000309CEDE2662D7FFC2,00001B000000000309CEDEA662D77FC1,00001B000000000309CEDE2662D7FFC1,4,,,,,,0,0,3,35.42.36.497,139.45.34.300,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,4.5
00001B000000000309CEE9A662D47FC1,00001B000000000309CEEAA662DDFFC1,00001B000000000309CEE82662CAFFC1,4,,,,,,0,0,3,35.42.38.716,139.45.33.625,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,97.2
00001B000000000309CEED2662D9FFC1,00001B000000000309CEEDA662DCFFC1,00001B000000000309CEED2662D6FFC1,4,,,,,,0,0,3,35.42.39.498,139.45.34.750,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,32.1
00001B000000000309CEE9A6628DFFC3,00001B000000000309CEE9A6628DFFC2,00001B000000000309CEE9A6628DFFC1,2,,,,,,0,0,0,35.42.38.724,139.45.19.536,0,,,0,0,,,0,3,35.42.38.734,139.45.19.550,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,1.4
00001B000000000309CEE9A6628D7FC1,00001B000000000309CEE9A6628DFFC2,00001B000000000309CEEA26628CFFC1,1,,,,,,0,0,2,35.42.38.794,139.45.19.446,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,‹eâ’Ê‚è,0,6.1
00001B000000000309CF142662A4FFC3,00001B000000000309CF142662A4FFC1,00001B000000000309CF142662A4FFC2,2,,,,,,0,0,3,35.42.47.276,139.45.24.137,0,,,0,0,,,0,0,,,3,0,3,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,1.8
00001B000000000309CF132662A3FFC1,00001B000000000309CF122662A2FFC1,00001B000000000309CF142662A4FFC2,1,,,,,,0,0,2,35.42.47.061,139.45.23.906,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,17.5
00001B000000000309CEC72662E57FC2,00001B000000000309CEC72662E57FC1,00001B000000000309CEC72662E4FFC1,2,,,,,,0,0,0,35.42.31.821,139.45.37.024,0,,,0,0,,,0,2,35.42.31.820,139.45.36.994,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,2.8
00001B000000000309CEC6A662E57FC3,00001B000000000309CEC6A662E57FC1,00001B000000000309CEC72662E57FC1,1,,,,,,0,0,3,35.42.31.796,139.45.37.084,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,–{‹½’Ê‚è,0,1.7
00001B000000000309CEB42662DBFFC2,00001B000000000309CEB42662DBFFC1,00001B000000000309CEB4A662DBFFC1,2,,,,,,0,0,3,35.42.28.096,139.45.35.175,0,,,0,0,,,0,2,35.42.28.114,139.45.35.176,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,3.5
00001B000000000309CEB02662D9FFC2,00001B000000000309CEAFA662D9FFC1,00001B000000000309CEB02662D9FFC1,2,,,,,,0,0,0,35.42.27.215,139.45.34.706,0,,,0,0,,,0,1,35.42.27.252,139.45.34.705,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,2.5
00001B000000000309CEAFA662D87FC1,00001B000000000309CEAFA662D9FFC1,00001B000000000309CEAFA662D6FFC1,1,,,,,,0,0,3,35.42.27.140,139.45.34.435,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,t“ú’Ê‚è,0,13.8
00001B000000000309CEE62662DEFFC2,00001B000000000309CEE62662DEFFC1,00001B000000000309CEE62662DE7FC1,2,,,,,,0,0,2,35.42.38.089,139.45.35.718,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,1.7
00001B000000000309CEE6A662DEFFC1,00001B000000000309CEE62662DEFFC1,00001B000000000309CEE72662DEFFC1,1,,,,,,0,0,3,35.42.38.190,139.45.35.728,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,3,35.42.38.288,139.45.35.701,0,,0,–{‹½’Ê‚è,0,6
00001B000000000309CF28A662B27FC1,00001B000000000309CF262662B0FFC1,00001B000000000309CF2B2662B47FC1,4,,,,,,0,0,3,35.42.51.326,139.45.26.893,21.2,35.42.50.863,139.45.26.510,2,5.2,35.42.50.863,139.45.26.510,0,1,35.42.51.773,139.45.27.181,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,34.4
00001B000000000309CF26A662AFFFC1,00001B000000000309CF26A662AF7FC1,00001B000000000309CF262662B0FFC1,4,,,,,,0,0,3,35.42.50.907,139.45.26.393,0,,,0,8.7,35.42.50.876,139.45.26.487,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,10
00001B000000000309CF25A662B1FFC1,00001B000000000309CF262662B0FFC1,00001B000000000309CF24A662B2FFC1,4,,,,,,0,0,3,35.42.50.714,139.45.26.779,0,,,0,8.7,35.42.50.773,139.45.26.688,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,12.8
00001B000000000309CF112662A47FC1,00001B000000000309CF122662A2FFC1,00001B000000000309CF0FA662A67FC1,4,,,,,,0,0,3,35.42.46.611,139.45.24.081,28.7,35.42.46.436,139.45.24.379,2,5.2,35.42.46.436,139.45.24.379,0,3,35.42.46.726,139.45.23.888,9,19,2,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,23.2
00001B000000000309CF0EA662AA7FC1,00001B000000000309CF0FA662A67FC1,00001B000000000309CF0DA662AE7FC1,4,,,,,,0,0,3,35.42.46.193,139.45.25.272,28.7,35.42.46.360,139.45.24.607,2,8.7,35.42.46.360,139.45.24.607,0,0,,,0,0,2,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,42.8
00001B000000000309CF0D2662B1FFC1,00001B000000000309CF0DA662AE7FC1,00001B000000000309CF0C2662B4FFC1,4,,,,,,0,0,3,35.42.45.828,139.45.26.705,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,32.7
00001B000000000309CF0BA662B57FC1,00001B000000000309CF0C2662B4FFC1,00001B000000000309CF0BA662B5FFC1,4,,,,,,0,0,3,35.42.45.599,139.45.27.448,8.7,35.42.45.559,139.45.27.528,1,8.7,35.42.45.559,139.45.27.528,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,7.5
00001B000000000309CF0B2662B67FC1,00001B000000000309CF0BA662B5FFC1,00001B000000000309CF0A2662B6FFC1,4,,,,,,0,0,3,35.42.45.407,139.45.27.673,0,,,0,8.7,35.42.45.502,139.45.27.602,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,9.3
00001B000000000309CF0D2662B7FFC1,00001B000000000309CF0BA662B5FFC1,00001B000000000309CF0EA662B97FC1,4,,,,,,0,0,3,35.42.45.840,139.45.27.934,7,35.42.45.569,139.45.27.624,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,26.2
00001B000000000309CF0EA662BB7FC1,00001B000000000309CF0EA662B97FC1,00001B000000000309CF0EA662BD7FC1,4,,,,,,0,0,3,35.42.46.164,139.45.28.682,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,19.5
00001B000000000309CF0DA662B57FC1,00001B000000000309CF0C2662B4FFC1,00001B000000000309CF0EA662B5FFC1,4,,,,,,0,0,3,35.42.45.904,139.45.27.433,10.5,35.42.45.771,139.45.27.370,1,10.5,35.42.45.771,139.45.27.370,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,15.8
00001B000000000309CF112662B77FC1,00001B000000000309CF0EA662B5FFC1,00001B000000000309CF132662B97FC1,4,,,,,,0,0,3,35.42.46.610,139.45.27.896,0,,,0,5.2,35.42.46.264,139.45.27.634,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,33.7
00001B000000000309CEEF2662A97FC1,00001B000000000309CEEF26629FFFC1,00001B000000000309CEEF2662B27FC1,4,,,,,,0,0,3,35.42.39.846,139.45.25.001,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,93.1
00001B000000000309CEF0A662B9FFC1,00001B000000000309CEF0A662B27FC1,00001B000000000309CEF0A662C1FFC1,4,,,,,,0,0,3,35.42.40.171,139.45.28.371,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,78.3
00001B000000000309CEF0A662C37FC1,00001B000000000309CEF0A662C1FFC1,00001B000000000309CEF12662C57FC1,4,,,,,,0,0,3,35.42.40.190,139.45.30.275,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,17.5
00001B000000000309CEF42662C57FC1,00001B000000000309CEF12662C57FC1,00001B000000000309CEF72662C4FFC1,4,,,,,,0,0,3,35.42.40.812,139.45.30.601,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,37.4
00001B000000000309CF032662A5FFC1,00001B000000000309CF01A662A67FC1,00001B000000000309CF04A662A57FC1,4,,,,,,0,0,3,35.42.43.868,139.45.24.345,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,17.6
00001B000000000309CF05A662A57FC1,00001B000000000309CF04A662A57FC1,00001B000000000309CF072662A57FC1,4,,,,,,0,0,3,35.42.44.387,139.45.24.260,14.9,35.42.44.377,139.45.24.258,2,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,15.1
00001B000000000309CF052662997FC1,00001B000000000309CF06266297FFC1,00001B000000000309CF04A6629A7FC1,4,,,,,,0,0,3,35.42.44.275,139.45.21.823,17.6,35.42.44.176,139.45.21.986,2,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,15
00001B000000000309CF012662977FC1,00001B000000000309CF04A6629A7FC1,00001B000000000309CEFE2662947FC1,2,,,,,,0,0,1,35.42.43.466,139.45.21.455,0,,,0,0,,,3,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,51.1
00001B000000000309CEEAA662B6FFC1,00001B000000000309CEEAA662B37FC1,00001B000000000309CEEA2662BA7FC1,4,,,,,,0,0,3,35.42.38.938,139.45.27.721,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,35
00001B000000000309CEE42662B97FC1,00001B000000000309CEDE2662B8FFC1,00001B000000000309CEEA2662BA7FC1,4,,,,,,0,0,3,35.42.37.680,139.45.28.261,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,74.9
00001B000000000309CF082662AAFFC1,00001B000000000309CF082662ACFFC1,00001B000000000309CF082662A87FC1,4,,,,,,0,0,3,35.42.44.844,139.45.25.304,0,,,0,0,,,0,1,35.42.44.846,139.45.25.304,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,21.6
00001B000000000309CF002662C3FFC1,00001B000000000309CEFDA662C3FFC1,00001B000000000309CF02A662C37FC1,4,,,,,,0,0,3,35.42.43.256,139.45.30.300,0,,,0,0,,,0,1,35.42.42.864,139.45.30.344,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,29
00001B000000000309CEE6A662D9FFC1,00001B000000000309CEE72662DEFFC1,00001B000000000309CEE5A662D4FFC1,4,,,,,,0,0,3,35.42.38.124,139.45.34.746,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,49.2
00001B000000000309CECFA662DC7FC1,00001B000000000309CECFA662D97FC1,00001B000000000309CED02662DF7FC1,4,,,,,,0,0,3,35.42.33.576,139.45.35.272,21.2,35.42.33.553,139.45.34.717,2,0,,,0,1,35.42.33.553,139.45.34.717,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,30.4
00001B000000000309CEE02662DA7FC1,00001B000000000309CEDEA662DAFFC1,00001B000000000309CEE22662D9FFC1,4,,,,,,0,0,3,35.42.36.862,139.45.34.839,10.5,35.42.36.571,139.45.34.912,1,0,,,0,1,35.42.36.571,139.45.34.912,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,22.6
00001B000000000309CEE2A662DCFFC1,00001B000000000309CEE22662D9FFC1,00001B000000000309CEE32662DFFFC1,4,,,,,,0,0,3,35.42.37.316,139.45.35.336,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,30
00001B000000000309CED8A662E67FC1,00001B000000000309CED5A662E6FFC1,00001B000000000309CEDC2662E57FC1,1,,,,,,0,0,3,35.42.35.391,139.45.37.201,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,–{‹½’Ê‚è,0,39.6
00001B000000000309CEC32662ED7FC1,00001B000000000309CEC2A662E9FFC1,00001B000000000309CEC32662F0FFC1,4,,,,,,0,0,3,35.42.31.011,139.45.38.658,5.2,35.42.31.013,139.45.38.676,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,35.8
00001B000000000309CED02662EEFFC1,00001B000000000309CECB2662EFFFC1,00001B000000000309CED5A662EDFFC1,4,,,,,,0,0,3,35.42.33.696,139.45.38.923,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,67.2
00001B000000000309CED5A662EA7FC1,00001B000000000309CED52662E6FFC1,00001B000000000309CED5A662EDFFC1,4,,,,,,0,0,3,35.42.34.721,139.45.38.067,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,34
00001B000000000309CEA1A662E5FFC1,00001B000000000309CEA1A662E17FC1,00001B000000000309CEA22662EA7FC1,1,,,,,,0,0,3,35.42.24.385,139.45.37.153,8.7,35.42.24.363,139.45.36.617,1,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,46.6
00001B000000000309CEA1A662DEFFC1,00001B000000000309CEA1A662DC7FC1,00001B000000000309CEA1A662E17FC1,2,,,,,,0,0,3,35.42.24.345,139.45.35.754,0,,,0,0,,,0,0,,,0,0,0,1,0,0,,,1,0,,,0,,,0,,,0,,0,,0,23.8
00001B000000000309CEA6A662DA7FC1,00001B000000000309CEA1A662DAFFC1,00001B000000000309CEABA662D9FFC1,4,,,,,,0,0,3,35.42.25.325,139.45.34.897,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,60.3
00001B000000000309CEABA662DA7FC1,00001B000000000309CEABA662D9FFC1,00001B000000000309CEABA662DAFFC1,5,,,,,,0,0,3,35.42.26.306,139.45.34.883,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,t“ú’Ê‚è,0,4.4
00001B000000000309CEC6266323FFC1,00001B000000000309CEC62663247FC1,00001B000000000309CEC6266322FFC1,5,,,,,,0,0,3,35.42.31.665,139.45.49.520,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,6.4
00001B000000000309CEB12662D6FFC1,00001B000000000309CEAFA662D6FFC1,00001B000000000309CEB32662D6FFC1,2,,,,,,0,0,1,35.42.27.492,139.45.34.159,3.5,35.42.27.528,139.45.34.159,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,23.8
00001B000000000309CF192662A57FC1,00001B000000000309CF16A662A3FFC1,00001B000000000309CF1BA662A6FFC1,12,,,,,,0,0,1,35.42.48.225,139.45.24.230,26.8,35.42.48.095,139.45.24.017,2,0,,,0,0,,,48,0,1,0,0,0,,,0,0,,,0,,,2,35.42.47.754,139.45.23.912,0,,0,,0,33.5
00001B000000000309CF1A2662A6FFC1,00001B000000000309CF16A662A3FFC1,00001B000000000309CF1E2662AA7FC1,1,,,,,,0,0,2,35.42.48.492,139.45.24.570,3.5,35.42.48.495,139.45.24.575,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,2,35.42.47.754,139.45.23.912,0,,0,,0,56.5
00001B000000000309CF152662A57FC1,00001B000000000309CF142662A4FFC1,00001B000000000309CF15A662A5FFC1,1,,,,,,0,0,2,35.42.47.407,139.45.24.205,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,2,35.42.47.528,139.45.24.303,1,,0,,0,8.6
00001B000000000309CF162662A4FFC1,00001B000000000309CF16A662A3FFC1,00001B000000000309CF15A662A5FFC1,5,,,,,,0,0,3,35.42.47.635,139.45.24.107,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,2,35.42.48.495,139.45.23.912,0,,0,,0,12.2
00001B000000000309CF112662C17FC1,00001B000000000309CF0F2662C17FC1,00001B000000000309CF132662C0FFC1,2,,,,,,0,0,3,35.42.46.662,139.45.29.814,0,,,0,0,,,0,1,35.42.46.424,139.45.29.868,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,22.8
00001B000000000309CEF2A6629FFFC1,00001B000000000309CEF0A6629FFFC1,00001B000000000309CEF4A6629FFFC1,4,,,,,,0,0,3,35.42.40.518,139.45.23.149,0,35.42.40.520,139.45.23.149,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,23.5
00001B000000000309CEF4A662A0FFC1,00001B000000000309CEF4A6629FFFC1,00001B000000000309CEF4A662A1FFC1,4,,,,,,0,0,3,35.42.40.904,139.45.23.343,3.5,35.42.40.899,139.45.23.346,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,9.7
00001B000000000309CEF0A6629F7FC1,00001B000000000309CEF0A6629FFFC1,00001B000000000309CEF0A6629EFFC1,2,,,,,,0,0,3,35.42.40.138,139.45.23.050,5.2,,,0,0,,,0,1,35.42.40.140,139.45.23.083,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,5
00001B000000000309CEB32662D67FC1,00001B000000000309CEB32662D6FFC1,00001B000000000309CEB32662D5FFC1,2,,,,,,0,0,1,35.42.27.880,139.45.34.072,0,,,0,0,,,0,0,,,4,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,4.1
00001B000000000309CEB3A662D6FFC1,00001B000000000309CEB32662D6FFC1,00001B000000000309CEB42662D6FFC1,2,,,,,,0,0,1,35.42.27.977,139.45.34.152,3.5,35.42.27.994,139.45.34.151,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,6
00001B000000000309CEAF2662D5FFC1,00001B000000000309CEAFA662D6FFC1,00001B000000000309CEAF2662D4FFC1,1,,,,,,0,0,3,35.42.27.097,139.45.33.950,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,t“ú’Ê‚è,0,10.8
00001B000000000309CEB02662D4FFC1,00001B000000000309CEAF2662D4FFC1,00001B000000000309CEB12662D4FFC1,2,,,,,,0,0,3,35.42.27.285,139.45.33.728,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,12.1
00001B000000000309CEC72662F07FC1,00001B000000000309CEC32662F0FFC1,00001B000000000309CECB2662EFFFC1,4,,,,,,0,0,3,35.42.31.847,139.45.39.236,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,47.8
00001B000000000309CEB5A662F37FC2,00001B000000000309CEB5A662F37FC1,00001B000000000309CEB5A662F3FFC1,2,,,,,,0,0,3,35.42.28.344,139.45.39.894,10.5,35.42.28.345,139.45.39.889,1,0,,,0,2,35.42.28.348,139.45.39.929,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,3.7
00001B000000000309CEB32662F37FC1,00001B000000000309CEB12662F3FFC1,00001B000000000309CEB5A662F37FC1,4,,,,,,0,0,3,35.42.27.876,139.45.39.897,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,28.5
00001B000000000309CEAD2662F57FC1,00001B000000000309CEAC2662F57FC1,00001B000000000309CEAE2662F57FC1,2,,,,,,0,0,3,35.42.26.642,139.45.40.227,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,12.6
00001B000000000309CEABA662E27FC1,00001B000000000309CEAB2662E27FC1,00001B000000000309CEAC2662E27FC1,2,,,,,,0,0,3,35.42.26.362,139.45.36.463,7,35.42.26.332,139.45.36.457,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,6.9
